;question;answer
10;[<p>Допустимый ток для изолированного медного провода площадью поперечного сечения 1 мм<sup>2</sup> при продолжительной работе равен 11 А. Сколько метров такой проволоки можно включить в сеть с напряжением 110 В без дополнительного сопротивления?</p>, <p><em>Задача №7.1.11 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(S=1\) мм<sup>2</sup>, \(I=11\) А, \(U=110\) В, \(L-?\)</p>, <p>По закону Ома для участка цепи сила тока \(I\) прямо пропорциональна напряжению на участке \(U\) и обратно пропорциональна сопротивлению этого участка \(R\), поэтому:</p>, <p>\[I = \frac{U}{R}\;\;\;\;(1)\]</p>, <p>Сопротивление медной проволоки \(R\) определим по формуле:</p>, <p>\[R = \rho \frac{L}{S}\;\;\;\;(2)\]</p>, <p>Здесь \(\rho\) – удельное электрическое сопротивление меди, равное 17 нОм·м.</p>, <p>Подставим (2) в (1), тогда:</p>, <p>\[I = \frac{{US}}{{\rho L}}\]</p>, <p>Откуда искомая длина \(L\) равна:</p>, <p>\[L = \frac{{US}}{{I\rho }}\]</p>, <p>Посчитаем численный ответ:</p>, <p>\[L = \frac{{110 \cdot {{10}^{ – 6}}}}{{11 \cdot 17 \cdot {{10}^{ – 9}}}} = 588,2\;м\]</p>]"
11;[<p>Определить падение напряжения на полностью включенном реостате, изготовленном из никелинового провода, длиной 7,5 м. Плотность тока равна 1,5 А/мм<sup>2</sup>.</p>, <p><em>Задача №7.1.12 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(L=7,5\) м, \(j=1,5\) А/мм<sup>2</sup>, \(U-?\)</p>, <p>Согласно закону Ома для участка цепи сила тока \(I\) прямо пропорциональна напряжению на участке \(U\) и обратно пропорциональна сопротивлению этого участка \(R\), поэтому:</p>, <p>\[I = \frac{U}{R}\]</p>, <p>Откуда имеем:</p>, <p>\[U = IR\;\;\;\;(1)\]</p>, <p>Плотность тока \(j\) по определению равна отношению силы тока \(I\) на площадь поперечного сечения проводника \(S\), то есть:</p>, <p>\[j = \frac{I}{S}\]</p>, <p>Тогда:</p>, <p>\[I = jS\;\;\;\;(2)\]</p>, <p>Сопротивление проводника \(R\), изготовленного из никелинового провода, легко определить по такой известной формуле (здесь \(\rho\) – удельное электрическое сопротивление никелина, равное 420 нОм·м):</p>, <p>\[R = \rho \frac{L}{S}\;\;\;\;(3)\]</p>, <p>Подставим (2) и (3) в (1), тогда:</p>, <p>\[U = jS\rho \frac{L}{S}\]</p>, <p>\[U = j\rho L\]</p>, <p>Задача решена в общем виде, теперь необходимо лишь подставить данные задачи в полученную формулу и посчитать ответ:</p>, <p>\[U = 1,5 \cdot {10^6} \cdot 420 \cdot {10^{ – 9}} \cdot 7,5 = 4,725\;В = 4725\;мВ\]</p>]"
12;[<p>Определить падение напряжения в линии электропередачи длиной 500 м при токе в ней 15 А. Проводка выполнена алюминиевым проводом сечением 14 мм<sup>2</sup>.</p>, <p><em>Задача №7.1.13 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(L=500\) м, \(I=15\) А, \(S=14\) мм<sup>2</sup>, \(U-?\)</p>, <p>Падение напряжения можно узнать из закона Ома для участка цепи, согласно которому сила тока \(I\) прямо пропорциональна напряжению на участке \(U\) и обратно пропорциональна сопротивлению участка \(R\):</p>, <p>\[I = \frac{U}{R}\]</p>, <p>Откуда искомое падение напряжения равно:</p>, <p>\[U = IR\;\;\;\;(1)\]</p>, <p>Сопротивление алюминиевого провода длиной \(L\) и площадью поперечного сечения \(S\) определим по следующей формуле (удельное сопротивление алюминия \(\rho\) равно 28 нОм·м):</p>, <p>\[R = \rho \frac{L}{S}\;\;\;\;(2)\]</p>, <p>Подставим (2) в (1), тогда:</p>, <p>\[U = I\rho \frac{L}{S}\]</p>, <p>Задача решена, посчитаем численный ответ:</p>, <p>\[U = 15 \cdot 28 \cdot {10^{ – 9}} \cdot \frac{{500}}{{14 \cdot {{10}^{ – 6}}}} = 15\;В\]</p>]"
13;[<p>Найти массу алюминиевого провода, из которого изготовлена линия электропередачи длиной 500 м, если при токе 15 А на концах линии возникает разность потенциалов 10 В.</p>, <p><em>Задача №7.1.14 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(L=500\) м, \(I=15\) А, \(U=10\) В, \(m-?\)</p>, <p>Поскольку провод имеет форму цилиндра (то есть его объем можно находить по формуле \(V=SL\), где \(S\) – площадь поперечного сечения провода, а \(L\) – его длина), то его массу будем определять так:</p>, <p>\[m = \rho SL\;\;\;\;(1)\]</p>, <p>Здесь \(\rho\) – это плотность алюминия, равная 2700 кг/м<sup>3</sup>.</p>, <p>Нам неизвестна площадь поперечного сечения провода \(S\). Чтобы ее найти, сначала вспомним закон Ома для участка цепи:</p>, <p>\[I = \frac{U}{R}\;\;\;\;(2)\]</p>, <p>Сопротивление алюминиевого провода (удельное электрическое сопротивление алюминия \(\rho_{эл}\) равно 28 нОм·м) длиной \(L\) и сечением \(S\) определяют по формуле:</p>, <p>\[R = {\rho _{эл}}\frac{L}{S}\;\;\;\;(3)\]</p>, <p>Подставим (3) в (2), тогда:</p>, <p>\[I = \frac{{US}}{{{\rho _{эл}}L}}\]</p>, <p>Из этого равенства выразим площадь сечения \(S\):</p>, <p>\[S = \frac{{I{\rho _{эл}}L}}{U}\]</p>, <p>Полученное выражение подставим в (1), так мы получим решение задач в общем виде:</p>, <p>\[m = \frac{{{\rho _{эл}}\rho I{L^2}}}{U}\]</p>, <p>Считаем ответ:</p>, <p>\[m = \frac{{28 \cdot {{10}^{ – 9}} \cdot 2700 \cdot 15 \cdot {{500}^2}}}{{10}} = 28,35\;кг\]</p>]"
14;"[<p><a class=""fancybox"" href=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-usloviyu-zadachi.png""><span itemprop=""image"" itemscope="""" itemtype=""https://schema.org/ImageObject""><img alt=""Схема к условию задачи"" class=""alignright wp-image-10626 size-thumbnail"" height=""87"" itemprop=""url image"" sizes=""(max-width: 150px) 100vw, 150px"" src=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-usloviyu-zadachi-150x87.png"" srcset=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-usloviyu-zadachi-150x87.png 150w, http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-usloviyu-zadachi-300x175.png 300w, http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-usloviyu-zadachi.png 715w"" width=""150""/><meta content=""150"" itemprop=""width""/><meta content=""87"" itemprop=""height""/></span></a>Вольтметр показывает 6 В. Найти напряжение на концах участка цепи, состоящей из последовательно включенных вольтметра и сопротивления, если сопротивление вольтметра 80 Ом, а \(R=500\) Ом.</p>, <p><em>Задача №7.1.15 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>]";"[<p>\(U_v=6\) В, \(R_v=80\) Ом, \(R=500\) Ом, \(U-?\)</p>, <p><a class=""fancybox"" href=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-resheniyu-zadachi.png""><span itemprop=""image"" itemscope="""" itemtype=""https://schema.org/ImageObject""><img alt=""Схема к решению задачи"" class=""alignright wp-image-10627 size-medium"" height=""196"" itemprop=""url image"" sizes=""(max-width: 300px) 100vw, 300px"" src=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-resheniyu-zadachi-300x196.png"" srcset=""http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-resheniyu-zadachi-300x196.png 300w, http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-resheniyu-zadachi-150x98.png 150w, http://easyfizika.ru/wp-content/uploads/2018/07/Shema-k-resheniyu-zadachi.png 790w"" width=""300""/><meta content=""300"" itemprop=""width""/><meta content=""196"" itemprop=""height""/></span></a>Так как знаем напряжение на вольтметре \(U_v\), то легко можем определить величину тока \(I_2\), текущего через вольтметр, используя закон Ома для участка цепи:</p>, <p>\[{I_2} = \frac{{{U_v}}}{{{R_v}}}\;\;\;\;(1)\]</p>, <p>Понятно, что величина тока, текущего через вольтметр и через нижнюю ветвь цепи, одинакова. Поэтому, используя тот же закон Ома для участка цепи, можно определить искомое напряжение на нижней ветви, учитывая, что сопротивление этой ветви равно сумме сопротивлений \(R_v\) и \(R\):</p>, <p>\[U = {I_2}\left( {R + {R_v}} \right)\]</p>, <p>Учитывая (1), имеем:</p>, <p>\[U = \frac{{{U_v}}}{{{R_v}}}\left( {R + {R_v}} \right)\]</p>, <p>\[U = {U_v}\left( {\frac{R}{{{R_v}}} + 1} \right)\]</p>, <p>Численный ответ равен:</p>, <p>\[U = 6 \cdot \left( {\frac{{500}}{{80}} + 1} \right) = 43,5\;В\]</p>]"
15;[<p>На сколько надо повысить температуру медного проводника, взятого при 0 °C, чтобы его сопротивление увеличилось в три раза?</p>, <p><em>Задача №7.1.16 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_0=0^\circ\) C, \(R=3R_0\), \(\Delta t-?\)</p>, <p>В общем случае зависимость сопротивления проводника от температуры описывается следующей формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – температурный коэффициент сопротивления, равный для меди 0,0043 1/°C, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Мы знаем, что сопротивление медного проводника при температуре \(t_0\) равно \(R_0\), а при температуре \(t\) равно \(R\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_0} = {R_0}\left( {1 + \alpha {t_0}} \right) \hfill \\<br/> R = {R_0}\left( {1 + \alpha t} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Учитывая, что по условию \(R=3R_0\), то:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_0} = {R_0}\left( {1 + \alpha {t_0}} \right) \hfill \\<br/> 3{R_0} = {R_0}\left( {1 + \alpha t} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Сократим левую и правую часть обеих уравнений на \(R_0\), тогда:</p>, <p>\[\left\{ \begin{gathered}<br/> 1 = 1 + \alpha {t_0} \hfill \\<br/> 3 = 1 + \alpha t \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Вычтем из нижнего равенства верхнее, тогда:</p>, <p>\[2 = \alpha \left( {t – {t_0}} \right)\]</p>, <p>Очевидно, что выражение в скобках в правой части – это и есть искомое изменение температуры \(\Delta t\), то есть:</p>, <p>\[\alpha \Delta t = 2\]</p>, <p>В итоге получим:</p>, <p>\[\Delta t = \frac{2}{\alpha }\]</p>, <p>Посчитаем ответ:</p>, <p>\[\Delta t = \frac{2}{{0,0043}} = 465,1^\circ\;С = 465,1\;К\]</p>]"
16;[<p>Медная проволока при 0 °C имеет сопротивление \(R_0\). До какой температуры надо нагреть проволоку, чтобы ее сопротивление увеличилось в 2 раза?</p>, <p><em>Задача №7.1.17 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_0=0^\circ\) C, \(R_0\), \(R=2R_0\), \(t-?\)</p>, <p>Зависимость сопротивления проводника от температуры описывается следующей формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – температурный коэффициент сопротивления, равный для меди 0,0043 1/°C, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Известно, что сопротивление медного проводника при температуре \(t_0\) равно \(R_0\), а при искомой температуре \(t\) равно \(R\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_0} = {R_0}\left( {1 + \alpha {t_0}} \right) \hfill \\<br/> R = {R_0}\left( {1 + \alpha t} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>По условию сопротивление проволоки увеличилось в 2 раза, то есть \(R=2R_0\), поэтому:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_0} = {R_0}\left( {1 + \alpha {t_0}} \right) \hfill \\<br/> 2{R_0} = {R_0}\left( {1 + \alpha t} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Сократим левую и правую часть обеих уравнений на \(R_0\), тогда:</p>, <p>\[\left\{ \begin{gathered}<br/> 1 = 1 + \alpha {t_0} \hfill \\<br/> 2 = 1 + \alpha t \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Вычтем из нижнего равенства верхнее, тогда:</p>, <p>\[1 = \alpha \left( {t – {t_0}} \right)\]</p>, <p>\[t – {t_0} = \frac{1}{\alpha }\]</p>, <p>В итоге получим:</p>, <p>\[t = {t_0} + \frac{1}{\alpha }\]</p>, <p>Посчитаем численный ответ к этой задаче:</p>, <p>\[t = 0 + \frac{1}{{0,0043}} = 232,2^\circ\;C = 505,6\;К\]</p>]"
17;[<p>Вольфрамовая нить электрической лампы при температуре 2000 °C имеет сопротивление 204 Ом. Определить ее сопротивление при температуре 20 °C.</p>, <p><em>Задача №7.1.18 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_1=2000^\circ\) C, \(R_1=204\) Ом, \(t_2=20^\circ\) C, \(R_2-?\)</p>, <p>Известно, что зависимость сопротивления проводника от температуры описывается следующей формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – температурный коэффициент сопротивления, равный для вольфрама 0,0046 1/°C, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Известно, что сопротивление вольфрамового проводника при температуре \(t_1\) равно \(R_1\), а при температуре \(t_2\) равно \(R_2\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_1} = {R_0}\left( {1 + \alpha {t_1}} \right) \hfill \\<br/> {R_2} = {R_0}\left( {1 + \alpha {t_2}} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Нижнее равенство поделим на верхнее, тогда:</p>, <p>\[\frac{{{R_2}}}{{{R_1}}} = \frac{{1 + \alpha {t_2}}}{{1 + \alpha {t_1}}}\]</p>, <p>Откуда получим искомое сопротивление \(R_2\):</p>, <p>\[{R_2} = {R_1}\frac{{1 + \alpha {t_2}}}{{1 + \alpha {t_1}}}\]</p>, <p>Посчитаем численный ответ этой задачи:</p>, <p>\[{R_2} = 204 \cdot \frac{{1 + 0,0046 \cdot 20}}{{1 + 0,0046 \cdot 2000}} = 21,8\;Ом\]</p>]"
18;[<p>Определить сопротивление вольфрамовой нити электрической лампы при 24 °C, если она имеет сопротивление 484 Ом при температуре 2100 °C.</p>, <p><em>Задача №7.1.19 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_1=24^\circ\) C, \(R_2=484\) Ом, \(t_2=2100^\circ\) C, \(R_1-?\)</p>, <p>Известно, что зависимость сопротивления проводника от температуры описывается следующей формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – температурный коэффициент сопротивления, равный для вольфрама 0,0046 1/°C, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Известно, что сопротивление вольфрамового проводника при температуре \(t_2\) равно \(R_2\), а при температуре \(t_1\) равно \(R_1\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_1} = {R_0}\left( {1 + \alpha {t_1}} \right) \hfill \\<br/> {R_2} = {R_0}\left( {1 + \alpha {t_2}} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Верхнее равенство поделим на нижнее, тогда:</p>, <p>\[\frac{{{R_1}}}{{{R_2}}} = \frac{{1 + \alpha {t_1}}}{{1 + \alpha {t_2}}}\]</p>, <p>Откуда можно легко выразить искомое сопротивление \(R_1\):</p>, <p>\[{R_1} = {R_2}\frac{{1 + \alpha {t_1}}}{{1 + \alpha {t_2}}}\]</p>, <p>Посчитаем численный ответ этой задачи:</p>, <p>\[{R_1} = 484 \cdot \frac{{1 + 0,0046 \cdot 24}}{{1 + 0,0046 \cdot 2100}} = 50,4\;Ом\]</p>]"
19;[<p>Сопротивление медной проволоки при температуре 20 °C равно 0,04 Ом. Когда по ней шел ток, ее сопротивление стало 0,044 Ом. Найти температуру проволоки.</p>, <p><em>Задача №7.1.20 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_1=20^\circ\) C, \(R_1=0,04\) Ом, \(R_2=0,044\) Ом, \(t_2-?\)</p>, <p>Понятно, что при протекании электрического тока через проволоку последняя нагревается, вследствие чего увеличивается ее сопротивление.</p>, <p>Известно, что зависимость сопротивления проводника от температуры описывается следующей формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – температурный коэффициент сопротивления, равный для меди 0,0043 1/°C, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Известно, что сопротивление медного проводника при температуре \(t_1\) равно \(R_1\), а при температуре \(t_2\) равно \(R_2\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_1} = {R_0}\left( {1 + \alpha {t_1}} \right) \hfill \\<br/> {R_2} = {R_0}\left( {1 + \alpha {t_2}} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Поделим верхнее равенство на нижнее, далее перемножим “крест-накрест”:</p>, <p>\[\frac{{{R_1}}}{{{R_2}}} = \frac{{1 + \alpha {t_1}}}{{1 + \alpha {t_2}}}\]</p>, <p>\[{R_1}\left( {1 + \alpha {t_2}} \right) = {R_2}\left( {1 + \alpha {t_1}} \right)\]</p>, <p>Разделим обе части полученного равенства на \(R_1\), тогда:</p>, <p>\[1 + \alpha {t_2} = \frac{{{R_2}}}{{{R_1}}}\left( {1 + \alpha {t_1}} \right)\]</p>, <p>Вычтем из обеих частей равенства единицу:</p>, <p>\[\alpha {t_2} = \frac{{{R_2}}}{{{R_1}}}\left( {1 + \alpha {t_1}} \right) – 1\]</p>, <p>И теперь осталось только разделить обе части на \(\alpha\):</p>, <p>\[{t_2} = \frac{{{R_2}}}{{{R_1}}}\left( {\frac{1}{\alpha } + {t_1}} \right) – \frac{1}{\alpha }\]</p>, <p>Поздравляем, задача решена в общем, теперь посчитаем численный ответ:</p>, <p>\[{t_2} = \frac{{0,044}}{{0,04}} \cdot \left( {\frac{1}{{0,0043}} + 20} \right) – \frac{1}{{0,0043}} = 45,3^\circ\;С = 318,3\;К\]</p>]"
20;[<p>При нагревании металлического проводника от 0 до 250 °C его сопротивление увеличилось в 2 раза. Каков температурный коэффициент сопротивления этого проводника?</p>, <p><em>Задача №7.1.21 из «Сборника задач для подготовки к вступительным экзаменам по физике УГНТУ»</em></p>];"[<p>\(t_0=0^\circ\) C, \(t_1=250^\circ\) C, \(R_1=2R_0\), \(\alpha-?\)</p>, <p>Зависимость сопротивления проводника от температуры описывается такой известной формулой:</p>, <p>\[R = {R_0}\left( {1 + \alpha t} \right)\]</p>, <p>Здесь \(R\) – искомое сопротивление при температуре \(t\), \(R_0\) – сопротивление при температуре \(t_0\) (в данном случае \(t_0=0^\circ\) C), \(\alpha\) – искомый температурный коэффициент сопротивления, \(t\) – температура (в градусах Цельсия), при которой нужно найти сопротивление проводника.</p>, <p>Известно, что сопротивление проводника при температуре \(t_0\) равно \(R_0\), а при температуре \(t_1\) равно \(R_1\), поэтому можем получить такую систему:</p>, <p>\[\left\{ \begin{gathered}<br/> {R_0} = {R_0}\left( {1 + \alpha {t_0}} \right) \hfill \\<br/> {R_1} = {R_0}\left( {1 + \alpha {t_1}} \right) \hfill \\<br/> \end{gathered} \right.\]</p>, <p>Из условия задачи известно, что \(R_1=2R_0\), поэтому второе равенство примет такой вид:</p>, <p>\[2{R_0} = {R_0}\left( {1 + \alpha {t_1}} \right)\]</p>, <p>Обе части равенства поделим на \(R_0\), тогда:</p>, <p>\[1 + \alpha {t_1} = 2\]</p>, <p>\[\alpha {t_1} = 1\]</p>, <p>Откуда температурный коэффициент сопротивления (ТКС) \(\alpha\) равен:</p>, <p>\[\alpha = \frac{1}{{{t_1}}}\]</p>, <p>Численное значение ТКС равно:</p>, <p>\[\alpha = \frac{1}{{250}} = 0,004\;\frac{1}{^{\circ}C}\]</p>]"
